,county,item,quantity
7941,Selby,classic bowtie,872034.0
7942,Rushcliffe,apple macbook air mid 2009,872016.0
7943,Stockton-on-Tees,pokemon gold,871989.0
7944,Worcestershire,hp dv 3000 laptop,871978.0
7945,Glasgow City,cotton tie,871977.0
7946,Worcestershire,Spring onions bunch,871972.0
7947,Isle of Anglesey,gameboy advance,871967.0
7948,Worcestershire,mature cheddar cheese,871956.0
7949,Reigate and Banstead,Brocolli loose,871948.0
7950,West Oxfordshire,fresh turkey steak,871942.0
7951,Stockton-on-Tees,scottish salmon,871940.0
7952,Hackney,shortbread,871911.0
7953,Isle of Anglesey,scottish salmon,871905.0
7954,Uttlesford,British carrots loose,871827.0
7955,Reigate and Banstead,british bramley cooking apples,871795.0
7956,Ballymoney,halo combat evolved,871748.0
7957,West Oxfordshire,pokemon blue,871719.0
7958,East Dunbartonshire,vanilla yoghurt,871672.0
7959,Ballymoney,apple macbook air mid 2009,871662.0
7960,Darlington,brenton jumper,871629.0
7961,Sevenoaks,croisant ,871608.0
7962,Worcestershire,salmon fillets,871599.0
7963,York,beef sausages,871598.0
7964,Lincolnshire,Brocolli loose,871580.0
7965,Stockton-on-Tees,Blueberry yoghurt,871578.0
7966,Hackney,gameboy advance,871546.0
7967,Bedfordshire,dyson washing machine,871541.0
7968,Glasgow City,Plain Greek yoghurt,871518.0
7969,Hackney,cotton tie,871517.0
7970,Reigate and Banstead,21 day mature ribeye steak,871508.0
7971,Shepway,shortbread,871495.0
7972,Worcestershire,god of war 2,871458.0
7973,Uttlesford,mature cheddar cheese,871441.0
7974,Shepway,millionaire square,871436.0
7975,Rushcliffe,pain au chocolate,871432.0
7976,East Dunbartonshire,celery,871427.0
7977,Darlington,chocolate fudge cake,871419.0
7978,Shepway,beef mince,871390.0
7979,Hackney,pokemon red,871387.0
7980,York,croisant ,871376.0
7981,Isle of Anglesey,Brocolli loose,871359.0
7982,Uttlesford,Brocolli loose,871335.0
7983,Bedfordshire,Red pepper,871319.0
7984,Bargoed,dyson tower fan,871262.0
7985,Ballymoney,silk scarf,871260.0
7986,Selby,salmon fillets,871246.0
7987,Hackney,oxford shirt,871200.0
7988,York,chicken sausages,871195.0
7989,Ballymoney,dyson vacuum cleaner,871193.0
7990,Newark and Sherwood,cheese cake,871184.0
7991,Colchester,gameboy color,871158.0
7992,Newark and Sherwood,raspberries,871111.0
7993,Newark and Sherwood,hp dv 3000 laptop,871109.0
7994,Reigate and Banstead,pokemon blue,871106.0
7995,Rushcliffe,linen shirt,871100.0
7996,Shepway,dyson vacuum cleaner,871087.0
7997,Lincolnshire,wellington boots,871066.0
7998,East Dunbartonshire,white shirt,871064.0
7999,Newark and Sherwood,jam doughnut,871050.0
8000,Isle of Anglesey,dyson washing machine,871048.0
8001,Isle of Anglesey,olive oil spread,871026.0
8002,Isle of Anglesey,Oats Milk,871023.0
8003,East Dunbartonshire,vernison sausages,870995.0
8004,Selby,Mixed pepper,870995.0
8005,Hackney,goat cheese,870994.0
8006,Stockton-on-Tees,minecraft game - xbox,870991.0
8007,Colchester,British baking potatoes loose,870977.0
8008,Isle of Anglesey,apple macbook air mid 2009,870955.0
8009,Hackney,british bramley cooking apples,870924.0
8010,Uttlesford,pokemon yellow,870923.0
8011,Lincolnshire,british bramley cooking apples,870919.0
8012,Uttlesford,brenton t-shirt,870916.0
8013,Isle of Anglesey,21 day mature sirlion steak,870916.0
8014,Reigate and Banstead,organic raspberry yoghurt,870913.0
8015,Newark and Sherwood,scottish salmon,870906.0
8016,Lancashire,raspberries,870884.0
8017,Stockton-on-Tees,vernison sausages,870877.0
8018,Reigate and Banstead,dyson washing machine,870855.0
8019,Stockton-on-Tees,lg washing machine,870814.0
8020,York,pokemon yellow,870786.0
8021,West Oxfordshire,21 day mature sirlion steak,870782.0
8022,Isle of Anglesey,cheese cake,870772.0
8023,Worcestershire,gaming keyboard,870770.0
8024,Shepway,cotton tie,870758.0
8025,Rushcliffe,cod fillets,870730.0
8026,Reigate and Banstead,diced vernison,870717.0
8027,Hackney,pink blazers,870713.0
8028,Rushcliffe,celery,870704.0
8029,Newark and Sherwood,minecraft game - xbox,870703.0
8030,Newark and Sherwood,21 day mature sirlion steak,870697.0
8031,West Oxfordshire,x-box 360,870696.0
8032,Hackney,dyson tower fan,870675.0
8033,York,wristwatch,870658.0
8034,Newark and Sherwood,pokemon red,870650.0
8035,Uttlesford,apple macbook air mid 2009,870648.0
8036,Darlington,Organic mILK,870626.0
8037,Rugby,gaming mouse,870622.0
8038,Lancashire,easy peeler loose,870619.0
8039,Lancashire,British baking potatoes loose,870618.0
8040,Hackney,hotpoint washing machine,870598.0
8041,Colchester,diced chicken breast,870576.0
8042,Sevenoaks,british bramley cooking apples,870568.0
8043,Uttlesford,Sweet potatoes loose,870567.0
8044,Newark and Sherwood,play station 3,870512.0
8045,Newark and Sherwood,gaming mouse,870511.0
8046,Shepway,chicken sausages,870472.0
8047,Reigate and Banstead,Lemon,870458.0
8048,West Oxfordshire,hp dv 3000 laptop,870447.0
8049,Uttlesford,dual shock controller,870439.0
8050,Newark and Sherwood,classic bowtie,870436.0
8051,Newark and Sherwood,Brocolli loose,870406.0
8052,Bargoed,white shirt,870397.0
8053,West Oxfordshire,denim jeams,870394.0
8054,Lincolnshire,custard doughnut,870391.0
8055,Reigate and Banstead,celery,870368.0
8056,Glasgow City,Soy Milk,870363.0
8057,Bedfordshire,bosch washing machine,870356.0
8058,West Oxfordshire,Mixed pepper,870310.0
8059,Glasgow City,Oats Milk,870302.0
8060,Newark and Sherwood,bosch washing machine,870289.0
8061,Stockton-on-Tees,Mixed pepper,870199.0
8062,Bargoed,minecraft game - xbox,870198.0
8063,Rushcliffe,jam doughnut,870191.0
8064,York,21 day mature sirlion steak,870184.0
8065,Isle of Anglesey,dual shock controller,870178.0
8066,Darlington,dell inspiron laptop,870155.0
8067,Stockton-on-Tees,classic bowtie,870115.0
8068,Glasgow City,almond croisant,870109.0
8069,Worcestershire,croisant ,870097.0
8070,Darlington,oxford shoes,870085.0
8071,Newark and Sherwood,chocolate fudge cake,870080.0
8072,Rushcliffe,pokemon yellow,870048.0
8073,Isle of Anglesey,jam doughnut,870041.0
8074,West Oxfordshire,brenton t-shirt,870012.0
8075,Darlington,jam doughnut,870012.0
8076,Newark and Sherwood,halo combat evolved,869996.0
8077,Uttlesford,bosch washing machine,869994.0
8078,Newark and Sherwood,Lemon,869989.0
8079,West Oxfordshire,Fairtrade Bananas Loose,869978.0
8080,Stockton-on-Tees,god of war 2,869969.0
8081,Rushcliffe,denim jeams,869955.0
8082,Hackney,wristwatch,869947.0
8083,Rushcliffe,dell inspiron laptop,869936.0
8084,Glasgow City,british parsnips loose,869920.0
8085,Hackney,denim jeams,869914.0
8086,Colchester,aubergine,869899.0
8087,Bargoed,olive oil spread,869896.0
8088,Newark and Sherwood,wellington boots,869849.0
8089,Colchester,goat cheese,869847.0
8090,Armagh,fresh whole turkey,869844.0
8091,Lincolnshire,celery,869838.0
8092,Worcestershire,x-box 360,869817.0
8093,Colchester,dyson tower fan,869816.0
8094,Bargoed,gaming mouse,869809.0
8095,East Dunbartonshire,courgette loose,869805.0
8096,Selby,sea bass fillets,869774.0
8097,Selby,samsung washing machine,869771.0
8098,Ballymoney,plastic sunshades,869759.0
8099,Reigate and Banstead,bosch washing machine,869755.0
8100,Newark and Sherwood,gaming keyboard,869736.0
8101,Sevenoaks,silk scarf,869731.0
8102,Hackney,gameboy color,869728.0
8103,East Dunbartonshire,scottish salmon,869703.0
8104,Glasgow City,dyson vacuum cleaner,869700.0
8105,East Dunbartonshire,unsalted butter,869696.0
8106,Glasgow City,brenton t-shirt,869694.0
8107,East Dunbartonshire,large king prawns,869677.0
8108,Ballymoney,raspberries,869671.0
8109,York,halo combat evolved,869658.0
8110,Ballymoney,Mixed pepper,869633.0
8111,York,semi skimmed milk,869632.0
8112,Newark and Sherwood,semi skimmed milk,869598.0
8113,York,linen shirt,869579.0
8114,East Dunbartonshire,linen shirt,869571.0
8115,Rushcliffe,mature cheddar cheese,869557.0
8116,Hackney,organic soured cream,869553.0
8117,Bargoed,halo combat evolved,869549.0
8118,East Dunbartonshire,cod fillets,869540.0
8119,Lancashire,shortbread,869533.0
8120,Shepway,unsalted butter,869530.0
8121,Stockton-on-Tees,apple macbook pro mid 2009,869492.0
8122,Bargoed,large king prawns,869489.0
8123,Newark and Sherwood,grey cardigan,869481.0
8124,Bedfordshire,hp dv 2000 laptop,869473.0
8125,Shepway,Onions Loose,869443.0
8126,Hackney,red velvet cake,869438.0
8127,Reigate and Banstead,grey cardigan,869422.0
8128,Uttlesford,cheese cake,869413.0
8129,West Oxfordshire,Soy Milk,869400.0
8130,Glasgow City,21 day mature sirlion steak,869376.0
8131,Darlington,hotpoint washing machine,869376.0
8132,Uttlesford,shortbread,869369.0
8133,Ballymoney,Onions Loose,869367.0
8134,Reigate and Banstead,god of war 2,869364.0
8135,Shepway,blue stilton cheese,869344.0
8136,Bedfordshire,macaron - x3,869326.0
8137,West Oxfordshire,white shirt,869319.0
8138,Newark and Sherwood,hp envy laptop,869318.0
8139,Shepway,classic bowtie,869305.0
8140,Lincolnshire,pokemon blue,869285.0
8141,Selby,pain au raisins,869280.0
8142,Selby,organic soured cream,869270.0
8143,Newark and Sherwood,beef sausages,869263.0
8144,Lancashire,british fresh turkey mince,869224.0
8145,York,dell inspiron laptop,869221.0
8146,Worcestershire,British baking potatoes loose,869165.0
8147,Colchester,oxford shoes,869165.0
8148,Uttlesford,hp envy laptop,869164.0
8149,Reigate and Banstead,pink blazers,869159.0
8150,Uttlesford,grey cardigan,869122.0
8151,Rushcliffe,cheese cake,869114.0
8152,Glasgow City,linen shirt,869108.0
8153,Stockton-on-Tees,Plain Greek yoghurt,869079.0
8154,Stockton-on-Tees,silk scarf,869067.0
8155,Reigate and Banstead,cheese cake,869049.0
8156,Colchester,Spring onions bunch,869048.0
8157,Glasgow City,classic bowtie,869044.0
8158,Glasgow City,unsalted butter,869040.0
8159,Colchester,custard doughnut,869029.0
8160,Uttlesford,Plain Greek yoghurt,868949.0
8161,Newark and Sherwood,diced chicken breast,868931.0
8162,Hackney,unsalted butter,868905.0
8163,York,skimmed milk,868899.0
8164,Selby,pink blazers,868897.0
8165,Reigate and Banstead,apple macbook air mid 2009,868879.0
8166,Shepway,olive oil spread,868820.0
8167,Glasgow City,organic soured cream,868804.0
8168,Darlington,organic raspberry yoghurt,868789.0
8169,Hackney,free range large eggs x12,868754.0
8170,Selby,british fresh chicken thigh fillets,868753.0
8171,Colchester,pokemon blue,868750.0
8172,Reigate and Banstead,21 day mature rump steak,868692.0
8173,Stockton-on-Tees,skimmed milk,868674.0
8174,Lincolnshire,white shirt,868655.0
8175,Sevenoaks,21 day mature sirlion steak,868654.0
8176,Bargoed,linen trousers,868651.0
8177,Sevenoaks,Spring onions bunch,868635.0
8178,Rushcliffe,Fairtrade Bananas Loose,868634.0
8179,Shepway,silk scarf,868630.0
8180,Lincolnshire,vanilla yoghurt,868617.0
8181,Stockton-on-Tees,Oats Milk,868591.0
8182,Rushcliffe,courgette loose,868577.0
8183,Isle of Anglesey,gaming keyboard,868569.0
8184,Darlington,gameboy advance,868568.0
8185,Bargoed,mild cheddar cheese,868541.0
8186,York,goat cheese,868531.0
8187,Rushcliffe,Organic Kefir,868518.0
8188,Bedfordshire,cotton tie,868503.0
8189,Lancashire,21 day mature ribeye steak,868464.0
8190,Rushcliffe,vernison sausages,868462.0
8191,Lancashire,Plain Greek yoghurt,868434.0
8192,Isle of Anglesey,dyson tower fan,868434.0
8193,East Dunbartonshire,semi skimmed milk,868428.0
8194,Worcestershire,Slightly salted butter,868419.0
8195,Bedfordshire,cod fillets,868416.0
8196,Shepway,semi skimmed milk,868379.0
8197,Newark and Sherwood,unsalted butter,868357.0
8198,Newark and Sherwood,21 day mature rump steak,868330.0
8199,Isle of Anglesey,gameboy color,868320.0
8200,Stockton-on-Tees,diced chicken breast,868318.0
8201,Sevenoaks,semi skimmed milk,868295.0
8202,Worcestershire,pain au chocolate,868291.0
8203,York,courgette loose,868272.0
8204,Isle of Anglesey,beef mince,868269.0
8205,Hackney,pokemon yellow,868233.0
8206,Stockton-on-Tees,salmon fillets,868232.0
8207,York,flapjack,868230.0
8208,Darlington,pink blazers,868228.0
8209,Glasgow City,silk scarf,868166.0
8210,Colchester,classic bowtie,868149.0
8211,Hackney,macaron - x3,868143.0
8212,Hackney,grey cardigan,868124.0
8213,Hackney,chocolate twist,868120.0
8214,Ballymoney,apple macbook pro mid 2009,868101.0
8215,Shepway,british fresh chicken thigh fillets,868096.0
8216,Selby,large king prawns,868089.0
8217,Rugby,olive oil spread,868063.0
8218,Reigate and Banstead,oxford shoes,868037.0
8219,Rushcliffe,lg washing machine,868018.0
8220,Armagh,pokemon red,868000.0
8221,Worcestershire,vernison sausages,867997.0
8222,Hackney,croisant ,867996.0
8223,Isle of Anglesey,british fresh chicken thigh fillets,867992.0
8224,West Oxfordshire,blue stilton cheese,867985.0
8225,Worcestershire,custard doughnut,867973.0
8226,Worcestershire,scottish salmon,867958.0
8227,Uttlesford,white shirt,867951.0
8228,Lancashire,Brocolli loose,867937.0
8229,Rushcliffe,Red pepper,867927.0
8230,East Dunbartonshire,classic bowtie,867916.0
8231,Isle of Anglesey,cotton tie,867912.0
8232,Darlington,Spring onions bunch,867882.0
8233,Worcestershire,Brocolli loose,867873.0
8234,Rushcliffe,red velvet cake,867863.0
8235,Worcestershire,cheese cake,867851.0
8236,Newark and Sherwood,british fresh chicken brest fillets,867825.0
8237,Armagh,denim jeams,867819.0
8238,Darlington,grey blazers,867794.0
8239,York,aubergine,867789.0
8240,Glasgow City,halo combat evolved,867781.0
8241,Rushcliffe,olive oil spread,867776.0
8242,Uttlesford,gameboy advance,867767.0
8243,Darlington,Oats Milk,867765.0
8244,Isle of Anglesey,almond croisant,867751.0
8245,Isle of Anglesey,Red pepper,867727.0
8246,Worcestershire,cotton tie,867725.0
8247,Rugby,british parsnips loose,867716.0
8248,West Oxfordshire,beef sausages,867715.0
8249,Rugby,dual shock controller,867678.0
8250,Colchester,red velvet cake,867655.0
8251,East Dunbartonshire,raspberries,867641.0
8252,Selby,Spring onions bunch,867632.0
8253,East Dunbartonshire,mature cheddar cheese,867627.0
8254,West Oxfordshire,mature cheddar cheese,867618.0
8255,Rushcliffe,pokemon gold,867587.0
8256,Hackney,chocolate fudge cake,867584.0
8257,Uttlesford,olive oil spread,867569.0
8258,West Oxfordshire,cod fillets,867558.0
8259,Reigate and Banstead,aubergine,867538.0
8260,East Dunbartonshire,salmon fillets,867530.0
8261,Lincolnshire,mature cheddar cheese,867521.0
8262,Darlington,british parsnips loose,867514.0
8263,Bargoed,dyson vacuum cleaner,867479.0
8264,Hackney,Red pepper,867475.0
8265,York,pokemon gold,867460.0
8266,Bargoed,mature cheddar cheese,867453.0
8267,Lincolnshire,sea bass fillets,867437.0
8268,Colchester,macaron - x3,867407.0
8269,Selby,gameboy color,867370.0
8270,Lancashire,courgette loose,867370.0
8271,Rushcliffe,hp envy laptop,867368.0
8272,Rugby,apple macbook pro mid 2009,867343.0
8273,York,dyson washing machine,867339.0
8274,Newark and Sherwood,olive oil spread,867289.0
8275,Selby,pain au chocolate,867283.0
8276,Worcestershire,brenton jumper,867248.0
8277,Bedfordshire,salmon fillets,867230.0
8278,Rushcliffe,plastic sunshades,867214.0
8279,West Oxfordshire,hp envy laptop,867193.0
8280,Reigate and Banstead,pokemon yellow,867183.0
8281,Bargoed,vanilla yoghurt,867161.0
8282,Sevenoaks,hotpoint washing machine,867146.0
8283,Newark and Sherwood,diced vernison,867136.0
8284,Shepway,vanilla yoghurt,867134.0
8285,Darlington,denim jacket,867133.0
8286,Stockton-on-Tees,British carrots loose,867133.0
8287,Armagh,silk scarf,867120.0
8288,Rushcliffe,pokemon red,867096.0
8289,Ballymoney,almond croisant,867057.0
8290,Worcestershire,pain au raisins,867045.0
8291,Hackney,courgette loose,867036.0
8292,Lancashire,celery,867026.0
8293,Shepway,fresh whole turkey,866993.0
8294,Sevenoaks,macaron - x3,866980.0
8295,Uttlesford,pokemon blue,866951.0
8296,Selby,brenton t-shirt,866947.0
8297,Lincolnshire,diced vernison,866946.0
8298,Worcestershire,Mixed pepper,866910.0
8299,Lincolnshire,hp envy laptop,866893.0
8300,West Oxfordshire,celery,866892.0
8301,Sevenoaks,denim jacket,866890.0
8302,Shepway,Plain Greek yoghurt,866869.0
8303,Worcestershire,cod fillets,866855.0
8304,Darlington,mild cheddar cheese,866854.0
8305,Selby,hp dv 3000 laptop,866840.0
8306,York,Spring onions bunch,866822.0
8307,York,denim jeams,866799.0
8308,Selby,Oats Milk,866790.0
8309,Isle of Anglesey,fresh turkey steak,866781.0
8310,Worcestershire,beef mince,866780.0
8311,Sevenoaks,Soy Milk,866773.0
8312,Sevenoaks,pokemon gold,866772.0
8313,Lincolnshire,Organic Kefir,866753.0
8314,Lincolnshire,oxford shoes,866750.0
8315,Lincolnshire,cotton tie,866748.0
8316,Selby,british bramley cooking apples,866747.0
8317,Selby,Sweet potatoes loose,866731.0
8318,West Oxfordshire,pokemon red,866728.0
8319,Reigate and Banstead,Plain Greek yoghurt,866727.0
8320,Hackney,dyson washing machine,866726.0
8321,Sevenoaks,pokemon blue,866710.0
8322,Selby,linen shirt,866704.0
8323,Armagh,grey blazers,866703.0
8324,Lancashire,mild cheddar cheese,866683.0
8325,Rugby,organic soured cream,866682.0
8326,Bedfordshire,pokemon blue,866680.0
8327,Shepway,wellington boots,866651.0
8328,Darlington,Soy Milk,866648.0
8329,Bargoed,british fresh turkey mince,866627.0
8330,Stockton-on-Tees,gaming mouse,866611.0
8331,Glasgow City,British carrots loose,866610.0
8332,Uttlesford,wellington boots,866607.0
8333,Glasgow City,grey cardigan,866559.0
8334,Reigate and Banstead,wristwatch,866557.0
8335,West Oxfordshire,lg washing machine,866531.0
8336,Colchester,Lemon,866528.0
8337,Shepway,fresh turkey steak,866519.0
8338,West Oxfordshire,jam doughnut,866517.0
8339,Newark and Sherwood,mature cheddar cheese,866505.0
8340,Bargoed,gameboy color,866492.0
8341,Isle of Anglesey,linen trousers,866466.0
8342,Worcestershire,silk scarf,866442.0
8343,Shepway,scottish salmon,866420.0
8344,Rugby,dyson tower fan,866415.0
8345,East Dunbartonshire,minecraft game - xbox,866408.0
8346,York,blue stilton cheese,866393.0
8347,Lancashire,large king prawns,866386.0
8348,Reigate and Banstead,Blueberry yoghurt,866381.0
8349,West Oxfordshire,organic soured cream,866374.0
8350,Sevenoaks,bosch washing machine,866368.0
8351,Newark and Sherwood,Almond milk,866309.0
8352,Isle of Anglesey,Sweet potatoes loose,866294.0
8353,Shepway,baby potatoes,866287.0
8354,Lancashire,organic raspberry yoghurt,866266.0
8355,Bargoed,x-box 360,866258.0
8356,Uttlesford,diced vernison,866245.0
8357,Reigate and Banstead,brenton t-shirt,866242.0
8358,Colchester,british fresh chicken brest fillets,866237.0
8359,Uttlesford,Almond milk,866236.0
8360,Uttlesford,semi skimmed milk,866231.0
8361,Uttlesford,linen trousers,866212.0
8362,Colchester,linen shirt,866211.0
8363,Reigate and Banstead,gaming mouse,866209.0
8364,Sevenoaks,pain au chocolate,866207.0
8365,Armagh,blue stilton cheese,866189.0
8366,Darlington,cod fillets,866157.0
8367,Stockton-on-Tees,croisant ,866150.0
8368,Isle of Anglesey,wristwatch,866089.0
